BillingPeriodStartDate,BillingPeriodEndDate,ProductCode,ProductName,UsageType,Operation,AvailabilityZone,RateId,UsageStartDate,UsageEndDate,UsageQuantity,CurrencyCode,TotalCost,user:billing
2013/08/01 00:00:00,2013/08/31 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-SAE1-AWS-In-Bytes,,us-east-1,913888,2013/08/01 00:00:00,2013/08/31 23:59:59,4E-8,USD,0.000000,
2013/08/01 00:00:00,2013/08/31 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-SAE1-AWS-In-Bytes,,us-east-1,913888,2013/08/01 00:00:00,2013/08/31 23:59:59,0.00000106,USD,0.000000,
2013/08/01 00:00:00,2013/08/31 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-SAE1-AWS-In-Bytes,,us-east-1a,913888,2013/08/01 00:00:00,2013/08/31 23:59:59,0.20674982,USD,0.000000,
2013/08/01 00:00:00,2013/08/31 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-SAE1-AWS-In-Bytes,,us-east-1d,913888,2013/08/01 00:00:00,2013/08/31 23:59:59,1.0E-7,USD,0.000000,worker-download
2013/08/01 00:00:00,2013/08/31 23:59:59,AmazonCloudFront,Amazon CloudFront,AU-Requests-Tier1,GET,,1339916,2013/08/01 00:00:00,2013/08/31 23:59:59,4.00000000,USD,0.000004,
2013/08/01 00:00:00,2013/08/31 23:59:59,AmazonRDS,Amazon RDS Service,Multi-AZUsage:db.m1.large,CreateDBInstance:0002,us-east-1,1244290,2013/08/01 00:00:00,2013/08/31 23:59:59,46.00000000,USD,25.070000,
2013/08/01 00:00:00,2013/08/31 23:59:59,AmazonRDS,Amazon RDS Service,HeavyUsage:db.t1.micro,CreateDBInstance:0002,,565851,2013/08/01 00:00:00,2013/08/31 23:59:59,744.00000000,USD,5.952000,
2013/08/01 00:00:00,2013/08/31 23:59:59,AmazonRoute53,Amazon Route 53,HostedZone,,,1015364,2013/08/01 00:00:00,2013/08/31 23:59:59,7.00000000,USD,3.500000,
2013/08/01 00:00:00,2013/08/31 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,SpotUsage:c1.medium,RunInstances:S0012,,1405948,2013/08/01 00:00:00,2013/08/31 23:59:59,1881.00000000,USD,34.656898,worker-download
2013/08/01 00:00:00,2013/08/31 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,SpotUsage:c1.medium,RunInstances:S0012,,1405948,2013/08/01 00:00:00,2013/08/31 23:59:59,694.00000000,USD,12.786755,worker-export
2013/08/01 00:00:00,2013/08/31 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,SpotUsage:c1.medium,RunInstances:S0012,,1405948,2013/08/01 00:00:00,2013/08/31 23:59:59,19.00000000,USD,0.350070,
2013/08/01 00:00:00,2013/08/31 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,SpotUsage:c1.medium,RunInstances:S0012,,1405948,2013/08/01 00:00:00,2013/08/31 23:59:59,1152.00000000,USD,21.225277,spot-thumbnailers
2013/08/01 00:00:00,2013/08/31 23:59:59,AmazonRDS,Amazon RDS Service,InstanceUsage:db.m1.medium,CreateDBInstance:0002,us-east-1,1244619,2013/08/01 00:00:00,2013/08/31 23:59:59,741.00000000,USD,118.560000,
2013/08/01 00:00:00,2013/08/31 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,HeavyUsage:c1.medium,RunInstances,,1043653,2013/08/01 00:00:00,2013/08/31 23:59:59,744.00000000,USD,26.784000,
2013/08/01 00:00:00,2013/08/31 23:59:59,AmazonCloudFront,Amazon CloudFront,EU-Requests-Tier1,GET,,1339883,2013/08/01 00:00:00,2013/08/31 23:59:59,38.00000000,USD,0.000034,
2013/08/01 00:00:00,2013/08/31 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-USW1-AWS-In-Bytes,,us-east-1b,913798,2013/08/01 00:00:00,2013/08/31 23:59:59,0.00000247,USD,0.000000,worker-semantic
2013/08/01 00:00:00,2013/08/31 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-USW1-AWS-In-Bytes,,us-east-1c,913798,2013/08/01 00:00:00,2013/08/31 23:59:59,0.00000494,USD,0.000000,
2013/08/01 00:00:00,2013/08/31 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-USW1-AWS-In-Bytes,,,913798,2013/08/01 00:00:00,2013/08/31 23:59:59,1.76144249,USD,0.000000,
2013/08/01 00:00:00,2013/08/31 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-USW1-AWS-In-Bytes,,us-east-1,913798,2013/08/01 00:00:00,2013/08/31 23:59:59,4E-8,USD,0.000000,
2013/08/01 00:00:00,2013/08/31 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-USW1-AWS-In-Bytes,,us-east-1,913798,2013/08/01 00:00:00,2013/08/31 23:59:59,4E-8,USD,0.000000,
2013/08/01 00:00:00,2013/08/31 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-USW1-AWS-In-Bytes,,,913798,2013/08/01 00:00:00,2013/08/31 23:59:59,0.29410418,USD,0.000000,
2013/08/01 00:00:00,2013/08/31 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-USW1-AWS-In-Bytes,,us-east-1a,913798,2013/08/01 00:00:00,2013/08/31 23:59:59,0.18683401,USD,0.000000,
2013/08/01 00:00:00,2013/08/31 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-USW1-AWS-In-Bytes,,us-east-1d,913798,2013/08/01 00:00:00,2013/08/31 23:59:59,0.00000251,USD,0.000000,scheduler-semantic
2013/08/01 00:00:00,2013/08/31 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,HeavyUsage,RunInstances,,1044697,2013/08/01 00:00:00,2013/08/31 23:59:59,1488.00000000,USD,20.832000,
2013/08/01 00:00:00,2013/08/31 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,HeavyUsage,RunInstances,,1044697,2013/08/01 00:00:00,2013/08/31 23:59:59,2232.00000000,USD,31.248000,
2013/08/01 00:00:00,2013/08/31 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-USW1-AWS-Out-Bytes,,us-east-1b,913761,2013/08/01 00:00:00,2013/08/31 23:59:59,4.3E-7,USD,0.000000,worker-semantic
2013/08/01 00:00:00,2013/08/31 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-USW1-AWS-Out-Bytes,,us-east-1c,913761,2013/08/01 00:00:00,2013/08/31 23:59:59,0.00000113,USD,0.000000,
2013/08/01 00:00:00,2013/08/31 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-USW1-AWS-Out-Bytes,,,913761,2013/08/01 00:00:00,2013/08/31 23:59:59,0.16792399,USD,0.003358,
2013/08/01 00:00:00,2013/08/31 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-USW1-AWS-Out-Bytes,,,913761,2013/08/01 00:00:00,2013/08/31 23:59:59,0.00000129,USD,0.000000,
2013/08/01 00:00:00,2013/08/31 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-USW1-AWS-Out-Bytes,,us-east-1a,913761,2013/08/01 00:00:00,2013/08/31 23:59:59,0.06297274,USD,0.001259,
2013/08/01 00:00:00,2013/08/31 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-USW1-AWS-Out-Bytes,,us-east-1d,913761,2013/08/01 00:00:00,2013/08/31 23:59:59,4.3E-7,USD,0.000000,scheduler-semantic
2013/08/01 00:00:00,2013/08/31 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,ElasticIP:Remap,,,1406690,2013/08/01 00:00:00,2013/08/31 23:59:59,13.00000000,USD,0.000000,
2013/08/01 00:00:00,2013/08/31 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,BoxUsage:m1.medium,RunInstances,us-east-1b,1403012,2013/08/01 00:00:00,2013/08/31 23:59:59,1.00000000,USD,0.120000,
2013/08/01 00:00:00,2013/08/31 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,BoxUsage:m1.medium,RunInstances,us-east-1d,1403012,2013/08/01 00:00:00,2013/08/31 23:59:59,744.00000000,USD,89.280000,scheduler-notification-system
2013/08/01 00:00:00,2013/08/31 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,BoxUsage:m1.medium,RunInstances,us-east-1d,1403012,2013/08/01 00:00:00,2013/08/31 23:59:59,744.00000000,USD,89.280000,worker-notification-system
2013/08/01 00:00:00,2013/08/31 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,BoxUsage:m1.medium,RunInstances,us-east-1d,1403012,2013/08/01 00:00:00,2013/08/31 23:59:59,8.00000000,USD,0.960000,
2013/08/01 00:00:00,2013/08/31 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,BoxUsage:m1.medium,RunInstances,us-east-1d,1403012,2013/08/01 00:00:00,2013/08/31 23:59:59,744.00000000,USD,89.280000,scheduler-export
2013/08/01 00:00:00,2013/08/31 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,BoxUsage:m1.medium,RunInstances,us-east-1a,1403012,2013/08/01 00:00:00,2013/08/31 23:59:59,1.00000000,USD,0.120000,
2013/08/01 00:00:00,2013/08/31 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,BoxUsage:m1.medium,RunInstances,us-east-1d,1403012,2013/08/01 00:00:00,2013/08/31 23:59:59,744.00000000,USD,89.280000,scheduler-process
2013/08/01 00:00:00,2013/08/31 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,BoxUsage:m1.medium,RunInstances,us-east-1d,1403012,2013/08/01 00:00:00,2013/08/31 23:59:59,744.00000000,USD,89.280000,scheduler-semantic
2013/08/01 00:00:00,2013/08/31 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,BoxUsage:m1.medium,RunInstances,us-east-1d,1403012,2013/08/01 00:00:00,2013/08/31 23:59:59,744.00000000,USD,89.280000,scheduler-update
2013/08/01 00:00:00,2013/08/31 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,BoxUsage:m1.medium,RunInstances,us-east-1d,1403012,2013/08/01 00:00:00,2013/08/31 23:59:59,744.00000000,USD,89.280000,scheduler-download
2013/08/01 00:00:00,2013/08/31 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,BoxUsage:m1.medium,RunInstances,us-east-1d,1403012,2013/08/01 00:00:00,2013/08/31 23:59:59,3.00000000,USD,0.360000,
2013/08/01 00:00:00,2013/08/31 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,BoxUsage:m1.medium,RunInstances,us-east-1d,1403012,2013/08/01 00:00:00,2013/08/31 23:59:59,744.00000000,USD,89.280000,scheduler-user
2013/08/01 00:00:00,2013/08/31 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-APS1-AWS-Out-Bytes,,us-east-1c,913769,2013/08/01 00:00:00,2013/08/31 23:59:59,5.0E-7,USD,0.000000,
2013/08/01 00:00:00,2013/08/31 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-APS1-AWS-Out-Bytes,,,913769,2013/08/01 00:00:00,2013/08/31 23:59:59,0.00797976,USD,0.000160,
2013/08/01 00:00:00,2013/08/31 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-APS1-AWS-Out-Bytes,,us-east-1a,913769,2013/08/01 00:00:00,2013/08/31 23:59:59,0.06313539,USD,0.001262,
2013/08/01 00:00:00,2013/08/31 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,BoxUsage:t1.micro,RunInstances,us-east-1a,382818,2013/08/01 00:00:00,2013/08/31 23:59:59,2234.00000000,USD,0.040000,
2013/08/01 00:00:00,2013/08/31 23:59:59,AmazonRDS,Amazon RDS Service,RDS:Multi-AZ-StorageUsage,CreateDBInstance,us-east-1,1245074,2013/08/01 00:00:00,2013/08/31 23:59:59,9.99999984,USD,2.000000,
2013/08/01 00:00:00,2013/08/31 23:59:59,AmazonRDS,Amazon RDS Service,RDS:Multi-AZ-StorageUsage,CreateDBInstance,us-east-1,1245074,2013/08/01 00:00:00,2013/08/31 23:59:59,8852.70161281,USD,1770.540323,
2013/08/01 00:00:00,2013/08/31 23:59:59,AWSSupportDeveloper,AWS Support (Developer),,,,,2013/09/01 00:00:00,2013/09/30 23:59:59,0.0,USD,49.000000,
2013/08/01 00:00:00,2013/08/31 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-APN1-AWS-In-Bytes,,us-east-1c,913877,2013/08/01 00:00:00,2013/08/31 23:59:59,2.6E-7,USD,0.000000,
2013/08/01 00:00:00,2013/08/31 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-APN1-AWS-In-Bytes,,,913877,2013/08/01 00:00:00,2013/08/31 23:59:59,0.02664465,USD,0.000000,
2013/08/01 00:00:00,2013/08/31 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-APN1-AWS-In-Bytes,,us-east-1,913877,2013/08/01 00:00:00,2013/08/31 23:59:59,0.00000126,USD,0.000000,
2013/08/01 00:00:00,2013/08/31 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-APN1-AWS-In-Bytes,,us-east-1,913877,2013/08/01 00:00:00,2013/08/31 23:59:59,0.00000462,USD,0.000000,
2013/08/01 00:00:00,2013/08/31 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-APN1-AWS-In-Bytes,,us-east-1a,913877,2013/08/01 00:00:00,2013/08/31 23:59:59,0.20725609,USD,0.000000,
2013/08/01 00:00:00,2013/08/31 23:59:59,AmazonCloudFront,Amazon CloudFront,IN-Requests-Tier2-HTTPS,,,1339868,2013/08/01 00:00:00,2013/08/31 23:59:59,199960.00000000,USD,0.239952,
2013/08/01 00:00:00,2013/08/31 23:59:59,AmazonCloudFront,Amazon CloudFront,SA-DataTransfer-Out-Bytes,,,1339906,2013/08/01 00:00:00,2013/08/31 23:59:59,22.91628963,USD,5.729072,
2013/08/01 00:00:00,2013/08/31 23:59:59,AmazonElastiCache,Amazon ElastiCache,NodeUsage:cache.m1.small,CreateCacheCluster:0001,us-east-1,412621,2013/08/01 00:00:00,2013/08/31 23:59:59,744.00000000,USD,0.000000,
2013/08/01 00:00:00,2013/08/31 23:59:59,AmazonRDS,Amazon RDS Service,Multi-AZUsage:db.m1.small,CreateDBInstance:0002,us-east-1,323649,2013/08/01 00:00:00,2013/08/31 23:59:59,741.00000000,USD,0.000000,
2013/08/01 00:00:00,2013/08/31 23:59:59,AmazonRoute53,Amazon Route 53,Intra-AWS-DNS-Queries,,,1015367,2013/08/01 00:00:00,2013/08/31 23:59:59,9152807.00000000,USD,0.000000,
2013/08/01 00:00:00,2013/08/31 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,SpotUsage:m1.medium,RunInstances:S0001,,1404188,2013/08/01 00:00:00,2013/08/31 23:59:59,52.00000000,USD,0.672499,
2013/08/01 00:00:00,2013/08/31 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,SpotUsage:m1.medium,RunInstances:S0001,,1404188,2013/08/01 00:00:00,2013/08/31 23:59:59,2458.00000000,USD,31.788491,worker-update
2013/08/01 00:00:00,2013/08/31 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,SpotUsage:m1.medium,RunInstances:S0001,,1404188,2013/08/01 00:00:00,2013/08/31 23:59:59,1381.00000000,USD,17.860011,worker-user
2013/08/01 00:00:00,2013/08/31 23:59:59,AWSDataTransfer,AWS Data Transfer,DataTransfer-Out-Bytes,,us-east-1b,913845,2013/08/01 00:00:00,2013/08/31 23:59:59,1.63719624,USD,0.196408,
2013/08/01 00:00:00,2013/08/31 23:59:59,AWSDataTransfer,AWS Data Transfer,DataTransfer-Out-Bytes,,us-east-1c,913845,2013/08/01 00:00:00,2013/08/31 23:59:59,3.23134612,USD,0.387653,
2013/08/01 00:00:00,2013/08/31 23:59:59,AWSDataTransfer,AWS Data Transfer,DataTransfer-Out-Bytes,,us-east-1d,913845,2013/08/01 00:00:00,2013/08/31 23:59:59,3.47878870,USD,0.417338,
2013/08/01 00:00:00,2013/08/31 23:59:59,AWSDataTransfer,AWS Data Transfer,DataTransfer-Out-Bytes,,us-east-1d,913845,2013/08/01 00:00:00,2013/08/31 23:59:59,0.36395996,USD,0.043663,system
2013/08/01 00:00:00,2013/08/31 23:59:59,AWSDataTransfer,AWS Data Transfer,DataTransfer-Out-Bytes,,us-east-1c,913845,2013/08/01 00:00:00,2013/08/31 23:59:59,1.42823255,USD,0.171340,worker-semantic
2013/08/01 00:00:00,2013/08/31 23:59:59,AWSDataTransfer,AWS Data Transfer,DataTransfer-Out-Bytes,,us-east-1b,913845,2013/08/01 00:00:00,2013/08/31 23:59:59,1.76796558,USD,0.212096,worker-semantic
2013/08/01 00:00:00,2013/08/31 23:59:59,AWSDataTransfer,AWS Data Transfer,DataTransfer-Out-Bytes,,us-east-1a,913845,2013/08/01 00:00:00,2013/08/31 23:59:59,2.67671835,USD,0.321116,
2013/08/01 00:00:00,2013/08/31 23:59:59,AWSDataTransfer,AWS Data Transfer,DataTransfer-Out-Bytes,,us-east-1d,913845,2013/08/01 00:00:00,2013/08/31 23:59:59,1.27444160,USD,0.152890,worker-semantic
2013/08/01 00:00:00,2013/08/31 23:59:59,AWSDataTransfer,AWS Data Transfer,DataTransfer-Out-Bytes,,us-east-1d,913845,2013/08/01 00:00:00,2013/08/31 23:59:59,0.30139357,USD,0.036157,scheduler-semantic
2013/08/01 00:00:00,2013/08/31 23:59:59,AWSDataTransfer,AWS Data Transfer,DataTransfer-Out-Bytes,,us-east-1d,913845,2013/08/01 00:00:00,2013/08/31 23:59:59,88.05583041,USD,10.563736,endpoints
2013/08/01 00:00:00,2013/08/31 23:59:59,AWSDataTransfer,AWS Data Transfer,DataTransfer-Out-Bytes,,us-east-1b,913845,2013/08/01 00:00:00,2013/08/31 23:59:59,32.17763908,USD,3.860234,worker-user
2013/08/01 00:00:00,2013/08/31 23:59:59,AWSDataTransfer,AWS Data Transfer,DataTransfer-Out-Bytes,,us-east-1a,913845,2013/08/01 00:00:00,2013/08/31 23:59:59,33.23229446,USD,3.986757,worker-user
2013/08/01 00:00:00,2013/08/31 23:59:59,AWSDataTransfer,AWS Data Transfer,DataTransfer-Out-Bytes,,us-east-1d,913845,2013/08/01 00:00:00,2013/08/31 23:59:59,35.92700453,USD,4.310031,worker-user
2013/08/01 00:00:00,2013/08/31 23:59:59,AWSDataTransfer,AWS Data Transfer,DataTransfer-Out-Bytes,,us-east-1c,913845,2013/08/01 00:00:00,2013/08/31 23:59:59,29.74297641,USD,3.568156,worker-user
2013/08/01 00:00:00,2013/08/31 23:59:59,AWSDataTransfer,AWS Data Transfer,DataTransfer-Out-Bytes,,us-east-1d,913845,2013/08/01 00:00:00,2013/08/31 23:59:59,1.81746113,USD,0.218034,spot-thumbnailers
2013/08/01 00:00:00,2013/08/31 23:59:59,AWSDataTransfer,AWS Data Transfer,DataTransfer-Out-Bytes,,us-east-1c,913845,2013/08/01 00:00:00,2013/08/31 23:59:59,95.41204517,USD,11.446234,
2013/08/01 00:00:00,2013/08/31 23:59:59,AWSDataTransfer,AWS Data Transfer,DataTransfer-Out-Bytes,,us-east-1a,913845,2013/08/01 00:00:00,2013/08/31 23:59:59,50.04389323,USD,6.003583,
2013/08/01 00:00:00,2013/08/31 23:59:59,AWSDataTransfer,AWS Data Transfer,DataTransfer-Out-Bytes,,us-east-1a,913845,2013/08/01 00:00:00,2013/08/31 23:59:59,56.64726645,USD,6.795765,worker-download
2013/08/01 00:00:00,2013/08/31 23:59:59,AWSDataTransfer,AWS Data Transfer,DataTransfer-Out-Bytes,,us-east-1d,913845,2013/08/01 00:00:00,2013/08/31 23:59:59,0.30161669,USD,0.036184,scheduler-update
2013/08/01 00:00:00,2013/08/31 23:59:59,AWSDataTransfer,AWS Data Transfer,DataTransfer-Out-Bytes,,us-east-1b,913845,2013/08/01 00:00:00,2013/08/31 23:59:59,37.68842609,USD,4.521343,worker-download
2013/08/01 00:00:00,2013/08/31 23:59:59,AWSDataTransfer,AWS Data Transfer,DataTransfer-Out-Bytes,,us-east-1b,913845,2013/08/01 00:00:00,2013/08/31 23:59:59,5.43905839,USD,0.652504,spot-thumbnailers
2013/08/01 00:00:00,2013/08/31 23:59:59,AWSDataTransfer,AWS Data Transfer,DataTransfer-Out-Bytes,,us-east-1c,913845,2013/08/01 00:00:00,2013/08/31 23:59:59,26.60799877,USD,3.192064,worker-download
2013/08/01 00:00:00,2013/08/31 23:59:59,AWSDataTransfer,AWS Data Transfer,DataTransfer-Out-Bytes,,us-east-1d,913845,2013/08/01 00:00:00,2013/08/31 23:59:59,3.88893084,USD,0.466541,
2013/08/01 00:00:00,2013/08/31 23:59:59,AWSDataTransfer,AWS Data Transfer,DataTransfer-Out-Bytes,,us-east-1a,913845,2013/08/01 00:00:00,2013/08/31 23:59:59,4.51240146,USD,0.541336,spot-thumbnailers
2013/08/01 00:00:00,2013/08/31 23:59:59,AWSDataTransfer,AWS Data Transfer,DataTransfer-Out-Bytes,,us-east-1d,913845,2013/08/01 00:00:00,2013/08/31 23:59:59,31.26313898,USD,3.750524,worker-download
2013/08/01 00:00:00,2013/08/31 23:59:59,AWSDataTransfer,AWS Data Transfer,DataTransfer-Out-Bytes,,us-east-1d,913845,2013/08/01 00:00:00,2013/08/31 23:59:59,0.29998758,USD,0.035988,scheduler-notification-system
2013/08/01 00:00:00,2013/08/31 23:59:59,AWSDataTransfer,AWS Data Transfer,DataTransfer-Out-Bytes,,us-east-1d,913845,2013/08/01 00:00:00,2013/08/31 23:59:59,7.52871057,USD,0.903192,worker-notification-system
2013/08/01 00:00:00,2013/08/31 23:59:59,AWSDataTransfer,AWS Data Transfer,DataTransfer-Out-Bytes,,us-east-1d,913845,2013/08/01 00:00:00,2013/08/31 23:59:59,0.05061073,USD,0.006072,worker-export
2013/08/01 00:00:00,2013/08/31 23:59:59,AWSDataTransfer,AWS Data Transfer,DataTransfer-Out-Bytes,,us-east-1a,913845,2013/08/01 00:00:00,2013/08/31 23:59:59,0.08435431,USD,0.010120,worker-export
2013/08/01 00:00:00,2013/08/31 23:59:59,AWSDataTransfer,AWS Data Transfer,DataTransfer-Out-Bytes,,us-east-1b,913845,2013/08/01 00:00:00,2013/08/31 23:59:59,2.54881135,USD,0.305772,worker-export
2013/08/01 00:00:00,2013/08/31 23:59:59,AWSDataTransfer,AWS Data Transfer,DataTransfer-Out-Bytes,,us-east-1d,913845,2013/08/01 00:00:00,2013/08/31 23:59:59,0.29982958,USD,0.035969,scheduler-user
2013/08/01 00:00:00,2013/08/31 23:59:59,AWSDataTransfer,AWS Data Transfer,DataTransfer-Out-Bytes,,us-east-1b,913845,2013/08/01 00:00:00,2013/08/31 23:59:59,32.96302008,USD,3.954453,worker-update
2013/08/01 00:00:00,2013/08/31 23:59:59,AWSDataTransfer,AWS Data Transfer,DataTransfer-Out-Bytes,,us-east-1c,913845,2013/08/01 00:00:00,2013/08/31 23:59:59,25.92350986,USD,3.109949,worker-update
2013/08/01 00:00:00,2013/08/31 23:59:59,AWSDataTransfer,AWS Data Transfer,DataTransfer-Out-Bytes,,us-east-1d,913845,2013/08/01 00:00:00,2013/08/31 23:59:59,28.16302166,USD,3.378615,worker-update
2013/08/01 00:00:00,2013/08/31 23:59:59,AWSDataTransfer,AWS Data Transfer,DataTransfer-Out-Bytes,,,913845,2013/08/01 00:00:00,2013/08/31 23:59:59,2.05569732,USD,0.246614,
2013/08/01 00:00:00,2013/08/31 23:59:59,AWSDataTransfer,AWS Data Transfer,DataTransfer-Out-Bytes,,us-east-1d,913845,2013/08/01 00:00:00,2013/08/31 23:59:59,0.29277422,USD,0.035123,scheduler-export
2013/08/01 00:00:00,2013/08/31 23:59:59,AWSDataTransfer,AWS Data Transfer,DataTransfer-Out-Bytes,,us-east-1a,913845,2013/08/01 00:00:00,2013/08/31 23:59:59,31.72802356,USD,3.806295,worker-update
2013/08/01 00:00:00,2013/08/31 23:59:59,AWSDataTransfer,AWS Data Transfer,DataTransfer-Out-Bytes,,us-east-1c,913845,2013/08/01 00:00:00,2013/08/31 23:59:59,15.34644530,USD,1.841057,worker-process
2013/08/01 00:00:00,2013/08/31 23:59:59,AWSDataTransfer,AWS Data Transfer,DataTransfer-Out-Bytes,,us-east-1d,913845,2013/08/01 00:00:00,2013/08/31 23:59:59,0.29805839,USD,0.035757,scheduler-process
2013/08/01 00:00:00,2013/08/31 23:59:59,AWSDataTransfer,AWS Data Transfer,DataTransfer-Out-Bytes,,us-east-1d,913845,2013/08/01 00:00:00,2013/08/31 23:59:59,6.44022484,USD,0.772610,demand-thumbnailers
2013/08/01 00:00:00,2013/08/31 23:59:59,AWSDataTransfer,AWS Data Transfer,DataTransfer-Out-Bytes,,us-east-1b,913845,2013/08/01 00:00:00,2013/08/31 23:59:59,36.73223312,USD,4.406632,worker-process
2013/08/01 00:00:00,2013/08/31 23:59:59,AWSDataTransfer,AWS Data Transfer,DataTransfer-Out-Bytes,,,913845,2013/08/01 00:00:00,2013/08/31 23:59:59,2572.10404468,USD,308.565920,
2013/08/01 00:00:00,2013/08/31 23:59:59,AWSDataTransfer,AWS Data Transfer,DataTransfer-Out-Bytes,,,913845,2013/08/01 00:00:00,2013/08/31 23:59:59,223.12720825,USD,26.767756,
2013/08/01 00:00:00,2013/08/31 23:59:59,AWSDataTransfer,AWS Data Transfer,DataTransfer-Out-Bytes,,us-east-1d,913845,2013/08/01 00:00:00,2013/08/31 23:59:59,30.31909668,USD,3.637271,worker-process
2013/08/01 00:00:00,2013/08/31 23:59:59,AWSDataTransfer,AWS Data Transfer,DataTransfer-Out-Bytes,,us-east-1d,913845,2013/08/01 00:00:00,2013/08/31 23:59:59,0.29643475,USD,0.035562,scheduler-download
2013/08/01 00:00:00,2013/08/31 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-EU-AWS-In-Bytes,,us-east-1c,913883,2013/08/01 00:00:00,2013/08/31 23:59:59,2.9E-7,USD,0.000000,
2013/08/01 00:00:00,2013/08/31 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-EU-AWS-In-Bytes,,,913883,2013/08/01 00:00:00,2013/08/31 23:59:59,0.02934856,USD,0.000000,
2013/08/01 00:00:00,2013/08/31 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-EU-AWS-In-Bytes,,,913883,2013/08/01 00:00:00,2013/08/31 23:59:59,0.31745367,USD,0.000000,
2013/08/01 00:00:00,2013/08/31 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-EU-AWS-In-Bytes,,us-east-1,913883,2013/08/01 00:00:00,2013/08/31 23:59:59,6.3E-7,USD,0.000000,
2013/08/01 00:00:00,2013/08/31 23:59:59,AWSDataTransfer,AWS Data Transfer,USE1-EU-AWS-In-Bytes,,us-east-1a,913883,2013/08/01 00:00:00,2013/08/31 23:59:59,0.17747448,USD,0.000000,
2013/08/01 00:00:00,2013/08/31 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,SpotUsage:m1.medium,RunInstances:S0007,,1402764,2013/08/01 00:00:00,2013/08/31 23:59:59,25.00000000,USD,0.336488,
2013/08/01 00:00:00,2013/08/31 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,SpotUsage:m1.medium,RunInstances:S0007,,1402764,2013/08/01 00:00:00,2013/08/31 23:59:59,2385.00000000,USD,32.100979,worker-update
2013/08/01 00:00:00,2013/08/31 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,SpotUsage:m1.medium,RunInstances:S0007,,1402764,2013/08/01 00:00:00,2013/08/31 23:59:59,1420.00000000,USD,19.112533,worker-user
2013/08/01 00:00:00,2013/08/31 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,CW:Requests,,,1405690,2013/08/01 00:00:00,2013/08/31 23:59:59,25731425.00000000,USD,247.315018,
